spkitemid,sc1,%MISSPELLED,AVG_WLEN,LOGTYPES,LOGWORDS
3952.0,2.0,0.1052631578947368,3.91812865497076,1.9294189257142929,2.2944662261615933
3391.0,4.0,0.0358490566037735,4.358490566037736,2.385606273598312,2.783903579272735
3792.0,3.0,0.0392156862745098,4.552941176470588,2.0644579892269186,2.4487063199050803
4024.0,1.0,0.1025641025641025,3.692307692307693,1.4771212547196624,1.5910646070264989
4612.0,5.0,0.0022727272727272,4.579545454545454,2.3283796034387376,2.7387805584843687
3142.0,4.0,0.002127659574468,4.193617021276595,2.271841606536499,2.709269960975832
4645.0,4.0,0.0132013201320132,4.316831683168317,2.184691430817599,2.530199698203082
4054.0,3.0,0.0169491525423728,4.059322033898305,2.103803720955957,2.4361626470407556
4155.0,3.0,0.1004566210045662,4.255707762557078,2.060697840353612,2.3654879848909
3687.0,4.0,0.0039603960396039,4.2673267326732685,2.285557309007774,2.788168371141168
4682.0,3.0,0.0102739726027397,4.527397260273973,2.1702617153949566,2.515873843711679
3821.0,3.0,0.0186915887850467,4.29595015576324,2.161368002234976,2.53655844257153
4254.0,4.0,0.0052631578947368,4.298947368421053,2.4785664955938445,3.011993114659257
4131.0,3.0,0.0629539951573849,4.154963680387409,2.3117538610557538,2.6839471307515117
3832.0,4.0,0.0313199105145413,3.953020134228188,2.214843848047698,2.6972293427597176
3651.0,4.0,0.0145631067961165,4.5121359223300965,2.123851640967086,2.6560982020128323
4269.0,3.0,0.0049261083743842,4.133004926108375,2.037426497940624,2.3710678622717363
3667.0,2.0,0.0242214532871972,4.1453287197231825,2.143014800254095,2.531478917042255
4208.0,5.0,0.0132669983416252,5.112769485903813,2.5276299008713385,2.8369567370595505
3127.0,3.0,0.0194174757281553,4.143203883495145,2.204119982655925,2.660865478003869
3079.0,3.0,0.0023255813953488,3.8511627906976735,2.143014800254095,2.6766936096248664
3776.0,4.0,0.0203160270880361,4.194130925507901,2.257678574869185,2.6893088591236203
3897.0,4.0,0.0186915887850467,3.894080996884736,2.096910013008056,2.5327543789924976
3683.0,4.0,0.0020876826722338,4.2379958246346545,2.1583624920952498,2.712649701627212
4027.0,4.0,0.03862660944206,4.236051502145924,1.9912260756924949,2.4265112613645754
4662.0,3.0,0.0026246719160104,4.2939632545931765,2.2430380486862944,2.6180480967120925
4628.0,3.0,0.0252100840336134,4.6722689075630255,1.8260748027008264,2.1367205671564067
3339.0,4.0,0.0108932461873638,4.10239651416122,2.2648178230095364,2.7032913781186614
4429.0,4.0,0.0103270223752151,4.158347676419965,2.3283796034387376,2.802089257881734
3969.0,3.0,0.0390804597701149,4.039080459770115,2.2380461031287955,2.6981005456233897
4390.0,4.0,0.0115606936416184,4.335260115606936,2.206825876031849,2.5646660642520893
3185.0,4.0,0.0258620689655172,4.195402298850575,2.133538908370217,2.576341350205793
3856.0,4.0,0.036827195467422,4.235127478753541,2.1583624920952498,2.5717088318086883
3156.0,4.0,0.0366666666666666,4.21,2.1398790864012365,2.5105450102066116
4333.0,3.0,0.0043103448275862,3.9568965517241375,2.008600171761917,2.3961993470957363
3546.0,4.0,0.0026143790849673,4.46797385620915,2.456366033129043,2.9474337218870508
3050.0,2.0,0.0769230769230769,4.185897435897436,2.103803720955957,2.54282542695918
4624.0,4.0,0.0051020408163265,4.687074829931973,2.281033367247728,2.808885867359812
4260.0,3.0,0.0071090047393364,4.063981042654029,2.227886704613673,2.6665179805548807
3670.0,1.0,0.2580645161290322,3.3870967741935485,1.6434526764861874,1.8061799739838869
3693.0,3.0,0.0125,4.105,2.2174839442139063,2.62940959910272
3070.0,3.0,0.0214285714285714,4.4214285714285735,2.089905111439398,2.5078558716958312
3615.0,4.0,0.0236842105263157,4.247368421052632,2.214843848047698,2.60959440922522
4013.0,3.0,0.0057803468208092,4.589595375722543,2.123851640967086,2.568201724066995
3410.0,3.0,0.0409090909090909,4.431818181818182,2.0827853703164503,2.4082399653118496
3941.0,2.0,0.0078740157480314,4.149606299212598,2.0755469613925306,2.450249108319361
4022.0,4.0,0.0066666666666666,4.988888888888889,2.2430380486862944,2.716003343634799
3431.0,3.0,0.0226537216828478,4.381877022653722,2.12057393120585,2.52244423350632
3054.0,3.0,0.016867469879518,4.36144578313253,2.1958996524092336,2.6946051989335684
3129.0,4.0,0.0229508196721311,4.2306010928961735,2.4771212547196626,3.0013009330204183
2986.0,4.0,0.0,4.614678899082568,2.1702617153949566,2.5693739096150456
3530.0,4.0,0.0113122171945701,4.33710407239819,2.2671717284030137,2.7075701760979363
3165.0,4.0,0.0038610038610038,4.0,2.0863598306747484,2.4712917110589387
3613.0,4.0,0.0141176470588235,4.249411764705882,2.2833012287035497,2.6812412373755867
4316.0,3.0,0.0097087378640776,4.281553398058253,2.110589710299249,2.537819095073274
4681.0,3.0,0.0267857142857142,4.321428571428571,1.9867717342662448,2.392696953259666
3089.0,3.0,0.0065359477124183,4.614379084967321,2.187520720836463,2.534026106056135
4643.0,3.0,0.0188679245283018,4.476415094339623,2.0253058652647704,2.4099331233312946
3140.0,4.0,0.0240963855421686,4.3734939759036155,2.1172712956557644,2.6522463410033232
4529.0,3.0,0.086720867208672,3.823848238482385,2.198657086954422,2.5976951859255117
3171.0,5.0,0.0073937153419593,4.44731977818854,2.416640507338281,2.782472624166286
3340.0,4.0,0.029059829059829,4.172649572649573,2.2695129442179165,2.8188854145940097
4410.0,4.0,0.011744966442953,4.434563758389262,2.36735592102602,2.8267225201689916
2995.0,3.0,0.0120845921450151,4.425981873111782,2.1172712956557644,2.5717088318086883
3680.0,3.0,0.0116279069767441,4.290697674418603,2.0043213737826417,2.453318340047037
3954.0,4.0,0.0,4.14987714987715,2.255272505103306,2.6954816764901977
3369.0,3.0,0.0188679245283018,4.218867924528302,2.0755469613925306,2.4955443375464483
3972.0,4.0,0.0049261083743842,4.463054187192118,2.0211892990699383,2.3636119798921444
3465.0,3.0,0.0588235294117647,4.459893048128342,2.0043213737826417,2.3138672203691533
3132.0,3.0,0.0114942528735632,3.9195402298850577,2.127104798364808,2.6263403673750423
3272.0,2.0,0.0431654676258992,4.316546762589929,1.880813592280792,2.214843848047698
4464.0,2.0,0.081967213114754,4.377049180327869,1.9138138523837167,2.1172712956557644
3487.0,4.0,0.0307377049180327,4.438524590163935,2.3404441148401185,2.7543483357110192
3977.0,4.0,0.0039525691699604,4.217391304347826,2.292256071356476,2.7604224834232123
4771.0,4.0,0.0201729106628242,4.138328530259366,2.143014800254095,2.5843312243675305
3543.0,3.0,0.0086580086580086,3.8225108225108224,2.0569048513364727,2.397940008672037
4324.0,3.0,0.074074074074074,4.208333333333333,2.0253058652647704,2.36735592102602
4632.0,6.0,0.0044378698224852,4.387573964497041,2.4785664955938445,2.8836614351536176
4437.0,3.0,0.0,4.468503937007874,2.041392685158225,2.431363764158988
4185.0,4.0,0.0018083182640144,4.4466546112115735,2.369215857410143,2.791690649020118
3336.0,3.0,0.100502512562814,4.341708542713568,2.03342375548695,2.3263358609287508
4533.0,3.0,0.0753424657534246,4.636986301369864,2.1398790864012365,2.4842998393467863
3278.0,4.0,0.0097879282218597,4.336052202283851,2.2430380486862944,2.8215135284047728
3352.0,2.0,0.0431654676258992,4.661870503597123,1.8573324964312683,2.161368002234976
3692.0,4.0,0.03125,4.71875,2.1903316981702914,2.6211762817750355
3746.0,4.0,0.0176366843033509,4.190476190476192,2.34635297445064,2.788168371141168
3000.0,3.0,0.0157894736842105,4.226315789473684,2.03342375548695,2.357934847000454
3980.0,3.0,0.050632911392405,4.30379746835443,2.0211892990699383,2.4014005407815437
4617.0,4.0,0.0135746606334841,4.262443438914026,2.1643528557844367,2.682145076373832
3917.0,3.0,0.0277777777777777,4.033333333333333,2.14921911265538,2.6085260335771943
4752.0,4.0,0.008955223880597,4.361194029850746,2.130333768495006,2.576341350205793
3616.0,4.0,0.0172910662824207,4.181556195965419,2.127104798364808,2.57403126772772
4382.0,2.0,0.0217391304347826,4.543478260869565,1.5185139398778875,1.6901960800285136
3325.0,4.0,0.0263157894736842,4.383458646616542,2.3654879848909,2.7604224834232123
4037.0,3.0,0.0273972602739726,4.371819960861057,2.3384564936046046,2.786751422145562
3581.0,3.0,0.0585480093676815,4.081967213114754,2.225309281725864,2.6551384348113816
3396.0,3.0,0.0393120393120393,4.250614250614252,2.1760912590556813,2.6560982020128323
3939.0,4.0,0.055045871559633,4.23394495412844,2.2430380486862944,2.66838591669
3216.0,4.0,0.0077071290944123,4.300578034682081,2.303196057420489,2.7566361082458486
4739.0,3.0,0.0092592592592592,4.574074074074074,2.2355284469075487,2.544068044350276
3114.0,4.0,0.0097276264591439,4.153696498054475,2.3283796034387376,2.77232170672292
4347.0,3.0,0.0186335403726708,4.416149068322982,2.0,2.2787536009528293
4745.0,3.0,0.0055865921787709,4.326815642458101,2.1643528557844367,2.6148972160331345
3506.0,4.0,0.0027397260273972,4.353424657534247,2.130333768495006,2.6031443726201817
3372.0,3.0,0.0259740259740259,4.477272727272728,2.1172712956557644,2.549003262025788
3567.0,4.0,0.0068965517241379,4.2781609195402295,2.113943352306837,2.673941998634088
4237.0,3.0,0.0401785714285714,4.366071428571429,2.03342375548695,2.392696953259666
4560.0,2.0,0.1136363636363636,4.090909090909091,1.5563025007672873,1.6720978579357175
3541.0,4.0,0.0392156862745098,3.9558823529411766,2.206825876031849,2.677606952720493
4750.0,2.0,0.0632911392405063,4.329113924050633,1.7481880270062005,1.9242792860618816
4535.0,2.0,0.026865671641791,4.038805970149253,2.089905111439398,2.556302500767288
3158.0,2.0,0.0666666666666666,4.172222222222223,1.968482948553935,2.287801729930226
4673.0,2.0,0.1419354838709677,4.574193548387097,2.0253058652647704,2.2405492482826
4091.0,3.0,0.1134969325153374,4.94478527607362,2.184691430817599,2.54282542695918
3580.0,3.0,0.0798479087452471,4.247148288973384,2.0453229787866576,2.450249108319361
3576.0,3.0,0.03862660944206,4.214592274678112,2.1172712956557644,2.404833716619938
3500.0,2.0,0.05,3.983333333333333,2.0293837776852097,2.257678574869185
4522.0,3.0,0.0775510204081632,3.877551020408163,2.123851640967086,2.413299764081252
3646.0,4.0,0.0024330900243309,4.333333333333333,2.220108088040055,2.6560982020128323
4442.0,4.0,0.0124223602484472,4.484472049689441,2.2405492482826,2.568201724066995
3276.0,3.0,0.0206185567010309,4.030927835051546,2.2528530309798933,2.720159303405957
4032.0,3.0,0.0185185185185185,4.382716049382717,2.1760912590556813,2.5786392099680717
3797.0,3.0,0.0026737967914438,4.449197860962566,2.225309281725864,2.6190933306267428
3358.0,3.0,0.0439276485788113,4.170542635658915,2.247973266361807,2.640481436970422
3835.0,4.0,0.0668693009118541,4.279635258358662,2.1903316981702914,2.5526682161121936
3373.0,3.0,0.015625,4.33203125,2.130333768495006,2.459392487759231
3466.0,3.0,0.0340425531914893,4.557446808510639,2.110589710299249,2.4548448600085098
4467.0,3.0,0.0701754385964912,4.315789473684212,2.0755469613925306,2.3010299956639813
3529.0,4.0,0.0021231422505307,4.4989384288747365,2.173186268412274,2.716003343634799
4183.0,4.0,0.0152542372881355,4.533898305084746,2.2787536009528293,2.841359470454855
4043.0,3.0,0.0140056022408963,4.044817927170868,2.146128035678238,2.582063362911709
4517.0,3.0,0.0072463768115942,4.61231884057971,2.1643528557844367,2.4785664955938445
3252.0,4.0,0.0175879396984924,4.324120603015075,2.2121876044039577,2.6424645202421213
4076.0,3.0,0.0056818181818181,4.132575757575758,2.2600713879850747,2.749736315569061
3808.0,3.0,0.009090909090909,4.468181818181818,2.0644579892269186,2.3820170425748683
3261.0,4.0,0.0017482517482517,4.229020979020979,2.255272505103306,2.8115750058705933
3689.0,4.0,0.0412573673870334,4.161100196463655,2.322219294733919,2.747411807886424
4709.0,3.0,0.0151515151515151,3.9368686868686873,2.093421685162235,2.6424645202421213
4425.0,4.0,0.0334728033472803,4.209205020920503,2.3283796034387376,2.724275869600789
3128.0,4.0,0.0051413881748071,4.200514138817481,2.1958996524092336,2.643452676486187
4540.0,5.0,0.0025641025641025,4.615384615384615,2.24551266781415,2.6693168805661123
4555.0,3.0,0.0063694267515923,4.547770700636944,2.03342375548695,2.230448921378274
4357.0,3.0,0.0,4.310160427807487,1.9138138523837167,2.315970345456918
4392.0,5.0,0.0166666666666666,4.180769230769231,2.444044795918076,2.9800033715837464
3131.0,4.0,0.0069686411149825,4.418118466898955,2.1760912590556813,2.513217600067939
3019.0,4.0,0.0131147540983606,4.7639344262295085,2.0569048513364727,2.5289167002776547
3826.0,4.0,0.0285714285714285,4.175,2.3541084391474008,2.8215135284047728
3694.0,3.0,0.0284237726098191,4.457364341085271,2.167317334748176,2.637489729512511
3184.0,3.0,0.081578947368421,4.5,2.1958996524092336,2.6138418218760693
4483.0,3.0,0.0091954022988505,4.12183908045977,2.2329961103921536,2.6981005456233897
4637.0,3.0,0.03690036900369,4.2029520295202945,2.133538908370217,2.4771212547196626
3302.0,4.0,0.006787330316742,4.149321266968326,2.2600713879850747,2.7050079593333356
4096.0,3.0,0.08099173553719,4.006611570247934,2.397940008672037,2.814913181275074
4000.0,2.0,0.0551948051948051,3.743506493506493,2.089905111439398,2.5105450102066116
3109.0,3.0,0.0265700483091787,4.125603864734298,2.2695129442179165,2.6830470382388496
4331.0,3.0,0.0967741935483871,4.220430107526882,2.0043213737826417,2.3443922736851106
3934.0,4.0,0.0389610389610389,4.524675324675325,2.281033367247728,2.6551384348113816
3280.0,3.0,0.0405405405405405,4.466216216216216,1.9493900066449128,2.227886704613673
4073.0,4.0,0.0,3.959866220735786,2.315970345456918,2.82865989653532
3405.0,3.0,0.0113421550094517,4.223062381852552,2.330413773349191,2.791690649020118
3207.0,3.0,0.0427046263345195,4.402135231316727,2.184691430817599,2.5105450102066116
3698.0,4.0,0.0183673469387755,4.2693877551020405,2.3283796034387376,2.7299742856995555
4405.0,4.0,0.0068965517241379,4.696551724137931,2.0644579892269186,2.5352941200427703
4064.0,3.0,0.003831417624521,4.616858237547894,2.0569048513364727,2.4683473304121573
3078.0,3.0,0.0350877192982456,3.995614035087719,2.206825876031849,2.6875289612146345
3404.0,4.0,0.0057971014492753,4.0782608695652165,2.1172712956557644,2.582063362911709
4025.0,4.0,0.0366132723112128,4.320366132723112,2.2900346113625183,2.696356388733332
3464.0,4.0,0.0277264325323475,4.292051756007393,2.2648178230095364,2.79309160017658
3177.0,1.0,0.0935672514619883,3.766081871345029,1.9731278535996983,2.250420002308894
4313.0,3.0,0.0346232179226069,4.236252545824847,2.2624510897304293,2.722633922533812
3197.0,3.0,0.0129310344827586,4.405172413793104,2.0293837776852097,2.4099331233312946
3599.0,3.0,0.0454545454545454,4.045454545454546,2.167317334748176,2.5693739096150456
4399.0,3.0,0.0222222222222222,3.952380952380953,2.133538908370217,2.521138083704036
3381.0,3.0,0.0161290322580645,4.109677419354838,2.0492180226701806,2.5390760987927767
3672.0,3.0,0.0596590909090909,4.184659090909091,2.222716471147584,2.5865873046717547
3548.0,3.0,0.0140449438202247,4.446629213483146,2.222716471147584,2.591064607026499
3903.0,2.0,0.0222222222222222,4.866666666666666,1.5563025007672873,1.7558748556724917
4077.0,3.0,0.0324074074074074,4.2407407407407405,2.0293837776852097,2.374748346010104
3549.0,4.0,0.0341614906832298,4.167701863354037,2.1760912590556813,2.5599066250361124
2981.0,4.0,0.0043010752688172,4.541935483870968,2.2329961103921536,2.7185016888672737
3008.0,4.0,0.0047058823529411,3.952941176470589,2.2380461031287955,2.686636269262294
3522.0,3.0,0.0073260073260073,4.509157509157508,2.187520720836463,2.496929648073215
3830.0,4.0,0.047752808988764,4.151685393258427,2.2430380486862944,2.6020599913279625
4228.0,4.0,0.0133333333333333,4.474666666666667,2.214843848047698,2.633468455579586
3787.0,3.0,0.0396039603960396,4.05940594059406,2.1367205671564067,2.502427119984433
3507.0,4.0,0.0309859154929577,4.315492957746479,2.222716471147584,2.589949601325708
3916.0,4.0,0.0139275766016713,4.197771587743731,2.184691430817599,2.595496221825574
3262.0,4.0,0.04,4.135384615384615,2.1903316981702914,2.5526682161121936
4418.0,3.0,0.0126984126984126,4.0095238095238095,2.1583624920952498,2.537819095073274
4298.0,4.0,0.0438356164383561,3.736986301369863,2.113943352306837,2.6053050461411096
3126.0,4.0,0.05625,4.5625,2.3560258571931225,2.7259116322950483
4663.0,4.0,0.007716049382716,4.424382716049383,2.4149733479708178,2.8561244442422997
3034.0,4.0,0.0013831258644536,4.5311203319502065,2.437750562820388,2.9132839017604177
3841.0,3.0,0.0824742268041237,4.025773195876289,2.0,2.322219294733919
3910.0,3.0,0.0914127423822714,4.013850415512465,2.2121876044039577,2.5809249756756194
3763.0,4.0,0.0077821011673151,4.276264591439689,2.298853076409708,2.7649229846498886
3798.0,4.0,0.0216049382716049,4.135802469135802,2.3873898263387288,2.8668778143374984
3777.0,4.0,0.010752688172043,4.473118279569892,2.2355284469075487,2.6180480967120925
3978.0,4.0,0.012847965738758,4.5117773019271965,2.376576957056512,2.724275869600789
4531.0,4.0,0.0302013422818792,4.171140939597317,2.1003705451175634,2.5646660642520893
3187.0,3.0,0.0277777777777777,4.288194444444445,2.1931245983544616,2.4885507165004443
4050.0,2.0,0.0103626943005181,3.927461139896373,2.214843848047698,2.6263403673750423
3166.0,4.0,0.0082135523613963,4.6036960985626285,2.2648178230095364,2.7283537820212285
3762.0,2.0,0.0985915492957746,4.654929577464789,1.9030899869919435,2.161368002234976
4046.0,4.0,0.0,4.479892761394101,2.432969290874406,2.916453948549925
4580.0,2.0,0.0746268656716417,3.9626865671641776,1.8864907251724816,2.146128035678238
4706.0,3.0,0.0097402597402597,3.9318181818181817,2.127104798364808,2.52244423350632
3920.0,4.0,0.0073394495412844,4.423853211009174,2.361727836017593,2.802089257881734
3082.0,3.0,0.0798319327731092,4.9831932773109235,2.0863598306747484,2.383815365980431
4196.0,3.0,0.0461538461538461,4.582051282051282,2.247973266361807,2.6364878963533656
3238.0,2.0,0.0238095238095238,4.361111111111111,2.096910013008056,2.428134794028789
3093.0,3.0,0.0416666666666666,4.254166666666666,2.0530784434834195,2.453318340047037
3706.0,3.0,0.0111940298507462,4.067164179104478,2.173186268412274,2.4899584794248346
4641.0,3.0,0.0314465408805031,4.0440251572327055,1.9294189257142929,2.2329961103921536
3805.0,3.0,0.0566037735849056,4.745283018867925,1.863322860120456,2.113943352306837
4323.0,3.0,0.0148809523809523,4.208333333333333,2.1398790864012365,2.556302500767288
4493.0,4.0,0.0126849894291754,4.359408033826639,2.305351369446624,2.741151598851785
4411.0,4.0,0.0383561643835616,4.873972602739726,2.2405492482826,2.6042260530844703
4200.0,2.0,0.0769230769230769,4.015384615384615,1.8976270912904407,2.161368002234976
4539.0,4.0,0.0416666666666666,4.055555555555555,2.1789769472931693,2.6159500516564007
3564.0,4.0,0.0203488372093023,4.328488372093023,2.214843848047698,2.5843312243675305
3434.0,2.0,0.0394736842105263,4.131578947368421,1.968482948553935,2.220108088040055
4650.0,3.0,0.0355029585798816,3.902366863905325,2.167317334748176,2.5634810853944106
3714.0,2.0,0.0545454545454545,4.5272727272727264,1.869231719730976,2.089905111439398
4633.0,3.0,0.0829383886255924,4.3127962085308065,2.222716471147584,2.6483600109809315
4294.0,4.0,0.011574074074074,4.09027777777778,2.2095150145426308,2.677606952720493
4379.0,4.0,0.011986301369863,4.417808219178082,2.357934847000454,2.8234742291703014
4389.0,4.0,0.0202898550724637,4.081159420289855,2.187520720836463,2.5717088318086883
3504.0,4.0,0.0524861878453038,3.715469613259669,2.1643528557844367,2.593286067020457
4692.0,4.0,0.0040816326530612,4.342857142857143,2.3010299956639813,2.725094521081469
4423.0,2.0,0.0313725490196078,4.090196078431372,2.0827853703164503,2.453318340047037
4271.0,4.0,0.0230179028132992,4.017902813299233,2.14921911265538,2.62940959910272
4275.0,4.0,0.0278481012658227,4.460759493670887,2.2624510897304293,2.6414741105041
3637.0,4.0,0.0148936170212765,4.206382978723404,2.2095150145426308,2.7050079593333356
4515.0,3.0,0.0042918454935622,4.055793991416309,2.0827853703164503,2.432969290874406
4676.0,3.0,0.0376569037656903,4.062761506276152,2.0492180226701806,2.4099331233312946
3663.0,2.0,0.2,4.808695652173913,1.880813592280792,2.0755469613925306
3051.0,4.0,0.0071599045346062,4.591885441527446,2.292256071356476,2.66838591669
3602.0,3.0,0.07380073800738,3.9963099630996313,2.0043213737826417,2.4456042032735974
4506.0,3.0,0.0245614035087719,4.67719298245614,2.133538908370217,2.492760389026837
4684.0,4.0,0.0136612021857923,4.3224043715847005,2.2329961103921536,2.6053050461411096
4491.0,4.0,0.0116618075801749,4.542274052478134,2.2764618041732443,2.577491799837225
3815.0,4.0,0.0257879656160458,4.289398280802292,2.1958996524092336,2.6009728956867484
2998.0,3.0,0.0339506172839506,3.598765432098765,2.096910013008056,2.5415792439465807
4112.0,2.0,0.0421052631578947,3.684210526315789,1.7481880270062005,1.99563519459755
3240.0,2.0,0.0505836575875486,4.01556420233463,2.071882007306125,2.444044795918076
3603.0,2.0,0.0043290043290043,3.515151515151515,1.9138138523837167,2.392696953259666
3770.0,4.0,0.0080862533692722,4.816711590296496,2.230448921378274,2.6180480967120925
3370.0,4.0,0.0163934426229508,4.133196721311475,2.342422680822206,2.737987326333431
3125.0,4.0,0.043010752688172,4.182795698924732,2.303196057420489,2.8394780473741985
4472.0,3.0,0.0182648401826484,4.123287671232877,2.060697840353612,2.3783979009481366
4460.0,4.0,0.0118577075098814,4.407114624505929,2.2430380486862944,2.755112266395072
4523.0,4.0,0.0024752475247524,4.556930693069306,2.227886704613673,2.6580113966571126
3772.0,3.0,0.0871212121212121,3.9583333333333335,2.127104798364808,2.4842998393467863
3260.0,4.0,0.0376940133037694,4.119733924611974,2.342422680822206,2.7259116322950483
4348.0,3.0,0.029126213592233,4.53074433656958,2.167317334748176,2.5276299008713385
3048.0,3.0,0.005736137667304,3.8585086042065018,2.3541084391474008,2.7641761323903307
3283.0,3.0,0.0537190082644628,4.080578512396694,2.1931245983544616,2.6954816764901977
4545.0,4.0,0.0282485875706214,4.398305084745763,2.1818435879447726,2.6127838567197355
4008.0,2.0,0.0816326530612244,4.714285714285714,1.505149978319906,1.6989700043360187
4614.0,3.0,0.0094637223974763,4.577287066246057,2.0755469613925306,2.5276299008713385
3491.0,2.0,0.037037037037037,4.185185185185185,1.869231719730976,2.0755469613925306
4152.0,3.0,0.0,4.12396694214876,2.0453229787866576,2.421603926869832
3368.0,4.0,0.0079365079365079,4.2222222222222205,2.201397124320452,2.6232492903979003
4192.0,4.0,0.0778097982708933,4.472622478386167,2.1789769472931693,2.577491799837225
4479.0,4.0,0.0097244732576985,3.737439222042141,2.3117538610557538,2.8318697742805017
4121.0,3.0,0.0248962655601659,4.618257261410788,2.0755469613925306,2.4424797690644486
3316.0,3.0,0.0181518151815181,4.361386138613861,2.3010299956639813,2.843855422623161
3711.0,3.0,0.0069204152249134,4.280276816608996,2.133538908370217,2.5185139398778875
4372.0,4.0,0.007168458781362,4.648745519713262,2.0755469613925306,2.4800069429571505
3265.0,4.0,0.0233009708737864,4.219417475728156,2.392696953259666,2.7752462597402365
3696.0,4.0,0.0137741046831955,4.217630853994491,2.250420002308894,2.6222140229662947
4585.0,3.0,0.0238805970149253,4.9134328358208945,2.133538908370217,2.6106601630898796
3306.0,5.0,0.0181818181818181,4.347474747474747,2.2671717284030137,2.765668554759014
4256.0,3.0,0.0317124735729386,3.835095137420719,2.1818435879447726,2.6893088591236203
4292.0,3.0,0.0108108108108108,4.1243243243243235,1.9777236052888485,2.2944662261615933
