spkitemid,sc1,WORDS,LOGWORDS,TYPES,LOGTYPES,%FUNC,%QUESTION,%EXCLAIM,AVG_WLEN,SD_WLEN,AVG_WFREQ,SD_WFREQ,%CC,%CD,%DT,%IN,%JJ,%MD,%NN,%PRP,%RB,%VB,%MISSPELLED,%REPEATED,LM,IS_NATIVE
1661.0,5.0,498.0,2.6972293427597176,195.0,2.2900346113625183,0.5619469026548672,0.0,0.0060240963855421,4.154867256637168,2.169355809542754,7.73759268223423,1.5371666365496155,0.0281124497991967,0.0200803212851405,0.0622489959839357,0.1285140562248996,0.0481927710843373,0.0341365461847389,0.1947791164658634,0.1204819277108433,0.0682730923694779,0.1626506024096385,0.0376106194690265,0.027027027027027,-2.2549193101954916,1.0
812.0,4.0,273.0,2.436162647040756,129.0,2.110589710299249,0.5213675213675214,0.0,0.0,4.367521367521366,2.3116142677894387,7.821820644577452,1.5465920798565025,0.0512820512820512,0.0183150183150183,0.0952380952380952,0.0879120879120879,0.0549450549450549,0.0036630036630036,0.2271062271062271,0.0842490842490842,0.0439560439560439,0.1721611721611721,0.0256410256410256,0.0222222222222222,-2.4341125129886043,0.0
1684.0,4.0,352.0,2.546542663478131,153.0,2.184691430817599,0.4666666666666667,0.0,0.002840909090909,4.5,2.2693611435820435,7.394453213767768,2.092007361781695,0.0511363636363636,0.0227272727272727,0.0482954545454545,0.0852272727272727,0.0909090909090909,0.0255681818181818,0.1988636363636363,0.0880681818181818,0.0795454545454545,0.1704545454545454,0.1,0.0427350427350427,-2.8977905916755784,0.0
429.0,5.0,438.0,2.6414741105041,174.0,2.2405492482826,0.5333333333333333,0.0,0.0,4.269230769230768,2.1924876219460367,8.011402304891382,1.1684699711540485,0.0296803652968036,0.0045662100456621,0.091324200913242,0.1027397260273972,0.0890410958904109,0.0205479452054794,0.1917808219178082,0.0844748858447488,0.0753424657534246,0.1735159817351598,0.0128205128205128,0.0396825396825396,-2.09042339658196,1.0
93.0,5.0,591.0,2.7715874808812555,256.0,2.4082399653118496,0.4704761904761905,0.0,0.0,4.811428571428571,2.6605876288166583,7.592451808309423,1.3793596485063406,0.0338409475465313,0.0118443316412859,0.0964467005076142,0.1269035532994923,0.0727580372250423,0.0253807106598984,0.2673434856175973,0.0321489001692047,0.0524534686971235,0.1455160744500846,0.0228571428571428,0.0234741784037558,-2.292237047742616,1.0
1310.0,4.0,313.0,2.4955443375464483,144.0,2.1583624920952498,0.5347222222222222,0.0063897763578274,0.0,4.25,2.242270674512285,7.669482873357293,1.980700089874809,0.0319488817891373,0.0095846645367412,0.0766773162939297,0.0734824281150159,0.0543130990415335,0.0447284345047923,0.2108626198083067,0.1054313099041533,0.0543130990415335,0.2076677316293929,0.0555555555555555,0.0303030303030303,-2.367712473499476,0.0
1384.0,5.0,438.0,2.6414741105041,189.0,2.2764618041732443,0.4715447154471545,0.002283105022831,0.0,4.4471544715447155,2.2277016192914685,7.806871335173413,1.4848582645315904,0.0251141552511415,0.0068493150684931,0.0593607305936073,0.0799086757990867,0.0662100456621004,0.0159817351598173,0.1986301369863013,0.0776255707762557,0.0867579908675799,0.2077625570776256,0.051490514905149,0.0138888888888888,-2.324375413909858,1.0
766.0,4.0,276.0,2.4409090820652177,123.0,2.089905111439398,0.5617529880478087,0.0036231884057971,0.0,4.171314741035856,2.079719436080403,8.0380990410638,1.1531642782015508,0.0326086956521739,0.0036231884057971,0.0833333333333333,0.1159420289855072,0.0398550724637681,0.0253623188405797,0.2065217391304348,0.0905797101449275,0.0652173913043478,0.1884057971014492,0.0199203187250996,0.0117647058823529,-2.2541613811122416,0.0
668.0,5.0,456.0,2.658964842664435,187.0,2.271841606536499,0.4584382871536524,0.0,0.0,4.675062972292191,2.4989081360884,7.813353593755933,1.3767061236895042,0.0350877192982456,0.0087719298245614,0.0745614035087719,0.0745614035087719,0.0679824561403508,0.0328947368421052,0.2302631578947368,0.0592105263157894,0.0679824561403508,0.1776315789473684,0.0226700251889168,0.0489510489510489,-2.2809449362975065,1.0
627.0,4.0,279.0,2.4456042032735974,94.0,1.9731278535996983,0.5193798449612403,0.0,0.0,4.550387596899225,2.1601078077821745,8.152004937921305,1.0552197091427866,0.068100358422939,0.0,0.028673835125448,0.1146953405017921,0.064516129032258,0.039426523297491,0.1971326164874552,0.1146953405017921,0.068100358422939,0.2007168458781362,0.003875968992248,0.15625,-2.362179771380092,0.0
398.0,5.0,468.0,2.670245853074124,224.0,2.3502480183341627,0.5036496350364964,0.0064102564102564,0.0106837606837606,4.569343065693431,2.216271239245527,7.71199614384155,1.5230161109715767,0.0363247863247863,0.0064102564102564,0.0769230769230769,0.1132478632478632,0.0662393162393162,0.017094017094017,0.2051282051282051,0.0897435897435897,0.0512820512820512,0.1837606837606837,0.0364963503649635,0.0116959064327485,-2.4524503318467734,1.0
680.0,5.0,541.0,2.733197265106569,180.0,2.255272505103306,0.5052410901467506,0.0055452865064695,0.0,4.171907756813417,2.0547554721161845,7.870668232429041,1.3648728453461807,0.0536044362292051,0.0147874306839186,0.0499075785582255,0.0905730129390018,0.0314232902033271,0.0184842883548983,0.2051756007393715,0.1035120147874306,0.0591497227356746,0.2162661737523105,0.0272536687631027,0.0681818181818181,-2.30084232885789,1.0
928.0,5.0,395.0,2.59659709562646,171.0,2.2329961103921536,0.466472303206997,0.0,0.0,4.685131195335277,2.3461364363828165,7.7642724711298365,1.6075807636438486,0.0227848101265822,0.010126582278481,0.0987341772151898,0.0987341772151898,0.060759493670886,0.020253164556962,0.2481012658227848,0.060759493670886,0.0582278481012658,0.1569620253164557,0.0145772594752186,0.0236220472440944,-2.382286974605132,1.0
365.0,4.0,498.0,2.6972293427597176,214.0,2.330413773349191,0.4400921658986175,0.0040160642570281,0.002008032128514,4.52073732718894,2.3221600087242487,7.765322616011018,1.2998926631731973,0.0240963855421686,0.0040160642570281,0.0702811244979919,0.0863453815261044,0.0763052208835341,0.0261044176706827,0.2489959839357429,0.0823293172690763,0.0622489959839357,0.180722891566265,0.02073732718894,0.029585798816568,-2.33563889622758,0.0
395.0,3.0,186.0,2.2695129442179165,104.0,2.0170333392987803,0.5209580838323353,0.0,0.0053763440860215,3.904191616766467,2.0914239853832384,7.8116564208770525,2.032192267862755,0.021505376344086,0.0161290322580645,0.086021505376344,0.1344086021505376,0.0376344086021505,0.032258064516129,0.1935483870967742,0.1182795698924731,0.0806451612903225,0.1827956989247312,0.0479041916167664,0.0307692307692307,-2.2880183338846383,0.0
524.0,4.0,442.0,2.645422269349092,148.0,2.1702617153949566,0.5372340425531915,0.0180995475113122,0.0,4.01063829787234,2.0459855911966582,7.9286469891773566,1.2087068421940648,0.0361990950226244,0.0203619909502262,0.0950226244343891,0.0995475113122172,0.0339366515837104,0.0248868778280542,0.1832579185520362,0.083710407239819,0.0610859728506787,0.1877828054298642,0.0531914893617021,0.0508474576271186,-1.9835952755481587,0.0
1038.0,6.0,607.0,2.783188691075257,228.0,2.357934847000454,0.4954792043399638,0.0016474464579901,0.0,4.376130198915009,2.14474626977414,7.942710018544551,1.1022886551071187,0.0411861614497528,0.0131795716639209,0.072487644151565,0.1202635914332784,0.0642504118616145,0.0444810543657331,0.2388797364085667,0.0658978583196046,0.057660626029654,0.158154859967051,0.0072332730560578,0.0625,-2.1392284410998603,1.0
1375.0,5.0,518.0,2.714329759745233,185.0,2.2671717284030137,0.5578231292517006,0.0038610038610038,0.0,4.145124716553288,2.122502276595009,7.894553999315303,1.2620000116989414,0.027027027027027,0.0057915057915057,0.0675675675675675,0.1003861003861003,0.0328185328185328,0.0289575289575289,0.1988416988416989,0.0945945945945946,0.0463320463320463,0.2046332046332046,0.0158730158730158,0.028169014084507,-2.1635444699234734,1.0
1007.0,5.0,419.0,2.6222140229662947,184.0,2.2648178230095364,0.4972375690607735,0.0071599045346062,0.0071599045346062,4.640883977900551,2.5550918273532517,7.747329930553978,1.5412220406719968,0.0501193317422434,0.0119331742243436,0.0930787589498806,0.0692124105011933,0.071599045346062,0.0190930787589498,0.20763723150358,0.071599045346062,0.0644391408114558,0.1813842482100238,0.0165745856353591,0.0070921985815602,-2.2817469570479125,1.0
849.0,3.0,217.0,2.3364597338485296,111.0,2.0453229787866576,0.4797979797979798,0.0,0.0,4.52020202020202,2.469428421085456,7.808465003924995,1.7051119382312192,0.0552995391705069,0.0046082949308755,0.0691244239631336,0.1013824884792626,0.0368663594470046,0.0276497695852534,0.2396313364055299,0.0783410138248847,0.0691244239631336,0.2027649769585253,0.0606060606060606,0.0123456790123456,-2.738312577853097,0.0
228.0,4.0,333.0,2.5224442335063197,120.0,2.0791812460476247,0.5,0.0,0.0,4.466666666666667,2.0933757957476766,7.797582252869384,1.4920602443014086,0.018018018018018,0.042042042042042,0.078078078078078,0.1291291291291291,0.045045045045045,0.012012012012012,0.2102102102102102,0.078078078078078,0.042042042042042,0.1921921921921922,0.0518518518518518,0.072289156626506,-2.4409890806203784,0.0
194.0,5.0,592.0,2.77232170672292,233.0,2.36735592102602,0.4941634241245136,0.0084459459459459,0.0,4.4027237354085615,2.299397733179501,7.707573914667036,1.4067262199284287,0.0422297297297297,0.0168918918918918,0.0675675675675675,0.0962837837837838,0.0692567567567567,0.0337837837837837,0.2314189189189189,0.0743243243243243,0.0506756756756756,0.1554054054054054,0.0136186770428015,0.0366492146596858,-2.107534798325453,1.0
301.0,5.0,409.0,2.611723308007342,166.0,2.220108088040055,0.4938271604938271,0.0024449877750611,0.0,4.330246913580247,2.184162678396541,7.900251094026114,1.2585472314316748,0.0415647921760391,0.0464547677261613,0.0513447432762836,0.1075794621026894,0.0513447432762836,0.0171149144254278,0.2444987775061125,0.0586797066014669,0.0440097799511002,0.1662591687041564,0.0246913580246913,0.024,-2.2482308682077994,1.0
1686.0,2.0,128.0,2.1072099696478683,68.0,1.8325089127062364,0.5575221238938053,0.0,0.0,4.106194690265487,1.8642554415841808,7.601534078067262,2.36075824514884,0.0859375,0.0,0.078125,0.078125,0.03125,0.046875,0.28125,0.09375,0.03125,0.1484375,0.0884955752212389,0.024390243902439,-2.7568407513068336,0.0
350.0,4.0,447.0,2.6503075231319366,137.0,2.1367205671564067,0.5180412371134021,0.0022371364653243,0.0,4.1134020618556715,2.2250971884706696,7.962003266767322,1.362821639541543,0.0380313199105145,0.0134228187919463,0.0604026845637583,0.0894854586129754,0.046979865771812,0.0357941834451901,0.1744966442953019,0.1297539149888143,0.0782997762863534,0.192393736017897,0.0231958762886598,0.0679611650485436,-2.4129078825118166,0.0
471.0,4.0,291.0,2.4638929889859083,117.0,2.0681858617461617,0.476923076923077,0.0,0.0,4.5115384615384615,2.3558155411460646,8.16329211738407,1.1868357598338568,0.0309278350515463,0.0,0.0446735395189003,0.0893470790378006,0.0756013745704467,0.0137457044673539,0.2096219931271477,0.140893470790378,0.0412371134020618,0.1993127147766323,0.0115384615384615,0.1012658227848101,-2.029626035718296,0.0
207.0,4.0,318.0,2.502427119984433,135.0,2.130333768495006,0.4703832752613241,0.0062893081761006,0.0,4.418118466898955,2.1958352914279744,8.004336077765199,1.1839732317901783,0.0377358490566037,0.0062893081761006,0.0754716981132075,0.1069182389937107,0.0440251572327044,0.0094339622641509,0.2169811320754717,0.0628930817610062,0.0691823899371069,0.2138364779874214,0.0069686411149825,0.0306122448979591,-1.9867658780987385,0.0
851.0,5.0,505.0,2.7032913781186614,212.0,2.3263358609287508,0.5235955056179775,0.0,0.0,4.2921348314606735,2.187822513963825,7.782723243897313,1.340298871565928,0.0376237623762376,0.0277227722772277,0.0792079207920792,0.1089108910891089,0.0534653465346534,0.0217821782178217,0.2039603960396039,0.0792079207920792,0.0752475247524752,0.188118811881188,0.0179775280898876,0.0185185185185185,-2.089291799610042,1.0
749.0,5.0,541.0,2.733197265106569,201.0,2.303196057420489,0.539647577092511,0.0073937153419593,0.0036968576709796,4.220264317180617,2.2780186770814725,7.925267915816294,1.0418001609266023,0.033271719038817,0.0036968576709796,0.0868761552680221,0.0961182994454713,0.0425138632162661,0.0184842883548983,0.1959334565619224,0.099815157116451,0.0499075785582255,0.177449168207024,0.0088105726872246,0.0240963855421686,-1.9822119225784849,1.0
1506.0,4.0,289.0,2.460897842756548,149.0,2.173186268412274,0.5057471264367817,0.0,0.0069204152249134,4.2605363984674325,1.988745657649752,8.024082652988175,1.182246524346062,0.0484429065743944,0.0034602076124567,0.0865051903114186,0.0899653979238754,0.0795847750865051,0.0311418685121107,0.2145328719723183,0.0553633217993079,0.0865051903114186,0.1868512110726644,0.0306513409961685,0.0093457943925233,-2.180672455039782,0.0
1781.0,5.0,514.0,2.7109631189952763,187.0,2.271841606536499,0.5212527964205816,0.0,0.0019455252918287,4.033557046979865,2.01587471884847,7.986196615844518,1.357795880187667,0.0252918287937743,0.0175097276264591,0.0797665369649805,0.1050583657587548,0.0428015564202334,0.0116731517509727,0.1945525291828793,0.103112840466926,0.0758754863813229,0.1828793774319066,0.0223713646532438,0.0671641791044776,-2.290663034072979,1.0
1402.0,4.0,288.0,2.459392487759231,132.0,2.12057393120585,0.4846153846153846,0.0104166666666666,0.0069444444444444,4.369230769230769,2.1684395720228853,8.003044070190791,1.2823518317172564,0.0555555555555555,0.0069444444444444,0.0868055555555555,0.0868055555555555,0.0833333333333333,0.0381944444444444,0.2256944444444444,0.0625,0.0590277777777777,0.1493055555555555,0.0192307692307692,0.0543478260869565,-2.193756627147487,0.0
1239.0,6.0,589.0,2.770115294787101,215.0,2.3324384599156054,0.5487804878048781,0.0067911714770797,0.0050933786078098,4.073170731707316,2.125802504449521,7.793422904575603,1.5323636342615543,0.0390492359932088,0.0288624787775891,0.0764006791171477,0.1069609507640068,0.066213921901528,0.0067911714770797,0.1969439728353141,0.0747028862478777,0.0475382003395585,0.1884550084889643,0.032520325203252,0.0303030303030303,-2.189196428088827,1.0
1411.0,5.0,576.0,2.7604224834232123,224.0,2.3502480183341627,0.547945205479452,0.0052083333333333,0.0017361111111111,4.1330724070450096,2.0828960891136385,7.944979206189632,1.0982875520812838,0.0347222222222222,0.0225694444444444,0.0954861111111111,0.109375,0.0503472222222222,0.03125,0.2065972222222222,0.1024305555555555,0.0347222222222222,0.1701388888888889,0.0176125244618395,0.0227272727272727,-2.242226071484996,1.0
