spkitemid,sc1,%FUNC,%MISSPELLED,AVG_WLEN,LOGTYPES,LOGWORDS
1209.0,4.0,0.4726688102893889,0.022508038585209,4.546623794212219,2.1958996524092336,2.5538830266438746
976.0,4.0,0.4940476190476191,0.0357142857142857,4.238095238095238,2.1643528557844367,2.556302500767288
188.0,5.0,0.5172413793103449,0.0147783251231527,4.226600985221675,2.230448921378274,2.6414741105041
925.0,4.0,0.5299145299145299,0.0341880341880341,4.1196581196581175,2.093421685162235,2.428134794028789
566.0,4.0,0.4789272030651341,0.0459770114942528,4.601532567049809,2.089905111439398,2.4578818967339924
1262.0,4.0,0.5597014925373134,0.0149253731343283,4.057213930348259,2.1643528557844367,2.645422269349092
306.0,4.0,0.5188470066518847,0.0288248337028824,4.314855875831485,2.281033367247728,2.7007037171450192
638.0,4.0,0.4965986394557823,0.0544217687074829,4.302721088435374,2.206825876031849,2.521138083704036
1037.0,4.0,0.5308056872037915,0.0331753554502369,4.033175355450237,2.0211892990699383,2.406540180433955
753.0,4.0,0.5236363636363637,0.0145454545454545,4.458181818181818,2.0492180226701806,2.4842998393467863
1635.0,5.0,0.4421052631578947,0.0596491228070175,4.4561403508771935,2.2430380486862944,2.4955443375464483
920.0,4.0,0.5,0.0167464114832535,4.4497607655502405,2.222716471147584,2.6857417386022635
1228.0,4.0,0.5476190476190477,0.0277777777777777,4.01984126984127,2.008600171761917,2.431363764158988
1512.0,4.0,0.4644194756554307,0.0374531835205992,4.48314606741573,2.173186268412274,2.514547752660286
1264.0,4.0,0.479108635097493,0.0250696378830083,4.540389972144847,2.2648178230095364,2.6127838567197355
150.0,4.0,0.4965753424657534,0.0376712328767123,4.198630136986302,2.123851640967086,2.5327543789924976
1027.0,4.0,0.5280235988200589,0.0530973451327433,4.0294985250737465,2.155336037465062,2.6085260335771943
1693.0,5.0,0.5136842105263157,0.0189473684210526,4.206315789473684,2.2600713879850747,2.72098574415374
1057.0,5.0,0.5478841870824054,0.0111358574610245,4.062360801781737,2.2600713879850747,2.7596678446896306
155.0,5.0,0.4731934731934732,0.0186480186480186,4.391608391608392,2.2695129442179165,2.6884198220027105
34.0,4.0,0.5013774104683195,0.0303030303030303,3.964187327823692,2.204119982655925,2.6138418218760693
326.0,4.0,0.4673046251993621,0.0095693779904306,4.77671451355662,2.4424797690644486,2.864511081058392
773.0,4.0,0.5,0.0116822429906542,4.294392523364486,2.292256071356476,2.6655809910179533
1231.0,3.0,0.52,0.0057142857142857,4.188571428571429,1.919078092376074,2.2671717284030137
1304.0,5.0,0.4252631578947368,0.0105263157894736,4.928421052631579,2.4393326938302637,2.733197265106569
152.0,3.0,0.4583333333333333,0.0178571428571428,4.86904761904762,1.8573324964312683,2.2741578492636805
526.0,3.0,0.5354609929078015,0.024822695035461,4.078014184397163,2.1003705451175634,2.4955443375464483
1183.0,4.0,0.5547169811320755,0.0150943396226415,3.916981132075472,1.9822712330395684,2.4548448600085098
23.0,5.0,0.5308151093439364,0.0159045725646123,4.254473161033797,2.3010299956639813,2.7566361082458486
163.0,4.0,0.4372294372294373,0.1082251082251082,4.813852813852813,2.143014800254095,2.4099331233312946
738.0,3.0,0.4522821576763486,0.0248962655601659,4.4605809128630725,2.110589710299249,2.436162647040756
1374.0,5.0,0.5486486486486486,0.0378378378378378,4.297297297297297,2.113943352306837,2.630427875025024
1762.0,4.0,0.5165165165165165,0.024024024024024,4.111111111111111,2.1702617153949566,2.562292864456474
316.0,4.0,0.4809885931558936,0.0095057034220532,4.661596958174905,2.3463529744506397,2.788168371141168
877.0,6.0,0.4877551020408164,0.0632653061224489,4.5265306122448985,2.357934847000454,2.7307822756663893
662.0,3.0,0.5736040609137056,0.0253807106598984,4.00507614213198,2.0569048513364727,2.3443922736851106
1378.0,5.0,0.5521023765996343,0.0091407678244972,4.080438756855576,2.187520720836463,2.7874604745184155
688.0,4.0,0.5159010600706714,0.0565371024734982,4.381625441696113,2.184691430817599,2.5171958979499744
1552.0,3.0,0.5451263537906137,0.0685920577617328,4.122743682310468,2.0293837776852097,2.4653828514484184
946.0,4.0,0.519280205655527,0.0154241645244215,4.19280205655527,2.220108088040055,2.6812412373755867
1058.0,4.0,0.5167597765363129,0.0614525139664804,4.326815642458101,2.1398790864012365,2.59659709562646
843.0,4.0,0.5263157894736842,0.0371517027863777,4.046439628482972,2.146128035678238,2.53655844257153
137.0,3.0,0.5228215767634855,0.0207468879668049,4.236514522821577,2.071882007306125,2.4149733479708178
873.0,5.0,0.571875,0.01875,4.121875,2.173186268412274,2.5634810853944106
1269.0,5.0,0.4948717948717949,0.0179487179487179,4.884615384615385,2.3180633349627606,2.660865478003869
1082.0,4.0,0.5747508305647839,0.0465116279069767,3.8172757475083055,2.0863598306747484,2.5717088318086883
1640.0,4.0,0.5415162454873647,0.0433212996389891,3.935018050541516,2.1583624920952498,2.5185139398778875
815.0,5.0,0.4775725593667546,0.0158311345646438,4.525065963060687,2.3263358609287508,2.6599162000698504
285.0,6.0,0.521415270018622,0.0223463687150838,4.145251396648045,2.4265112613645754,2.783903579272735
179.0,4.0,0.4813432835820896,0.003731343283582,4.731343283582089,2.12057393120585,2.492760389026837
340.0,4.0,0.4593023255813953,0.0377906976744186,4.686046511627907,2.2405492482826,2.6009728956867484
330.0,6.0,0.5335570469798657,0.0134228187919463,4.473154362416106,2.3541084391474008,2.8500332576897685
172.0,4.0,0.5976095617529881,0.0318725099601593,4.1274900398406364,2.0827853703164503,2.4199557484897585
1558.0,4.0,0.5098591549295775,0.0366197183098591,4.473239436619719,2.2380461031287955,2.6201360549737576
1407.0,5.0,0.4902597402597403,0.0292207792207792,4.37012987012987,2.155336037465062,2.5538830266438746
375.0,2.0,0.5506329113924051,0.0569620253164557,3.5822784810126582,1.7993405494535817,2.214843848047698
708.0,4.0,0.5194444444444445,0.0111111111111111,4.197222222222221,2.2405492482826,2.60959440922522
1471.0,4.0,0.5402985074626866,0.0477611940298507,4.2029850746268655,2.206825876031849,2.5693739096150456
492.0,3.0,0.5161290322580645,0.0290322580645161,4.241935483870968,2.1643528557844367,2.531478917042255
1504.0,4.0,0.5362776025236593,0.056782334384858,4.198738170347003,2.204119982655925,2.549003262025788
818.0,4.0,0.4763948497854078,0.0257510729613733,4.545064377682404,2.0170333392987803,2.4248816366310666
1660.0,4.0,0.5058823529411764,0.0352941176470588,4.220588235294118,2.1958996524092336,2.606381365110605
840.0,4.0,0.4956521739130435,0.0115942028985507,4.582608695652174,2.146128035678238,2.5854607295085006
406.0,4.0,0.5023364485981309,0.0700934579439252,4.558411214953272,2.24551266781415,2.6522463410033232
416.0,3.0,0.5321637426900585,0.0058479532163742,4.029239766081871,1.968482948553935,2.2764618041732443
1664.0,4.0,0.5394736842105263,0.05,4.0473684210526315,2.2600713879850747,2.6444385894678386
208.0,3.0,0.46,0.0066666666666666,4.96,1.8573324964312683,2.2253092817258637
417.0,4.0,0.5099601593625498,0.0517928286852589,3.9721115537848606,2.093421685162235,2.4393326938302637
918.0,5.0,0.5348484848484848,0.0166666666666666,4.140909090909092,2.4248816366310666,2.8709888137605755
261.0,4.0,0.4818181818181818,0.0477272727272727,4.35,2.230448921378274,2.6998377258672464
1097.0,5.0,0.5204081632653061,0.0127551020408163,4.048469387755102,2.247973266361807,2.6384892569546365
709.0,5.0,0.5178197064989518,0.0314465408805031,4.220125786163522,2.287801729930226,2.7752462597402365
1662.0,4.0,0.5395095367847411,0.0299727520435967,4.220708446866485,2.250420002308894,2.61066016308988
640.0,4.0,0.5741935483870968,0.0161290322580645,3.990322580645161,2.1583624920952498,2.530199698203082
869.0,3.0,0.5915492957746479,0.0633802816901408,3.5774647887323945,1.812913356642856,2.187520720836463
1252.0,5.0,0.506426735218509,0.0102827763496143,4.275064267352185,2.3384564936046046,2.6720978579357166
1685.0,4.0,0.5188172043010753,0.0403225806451612,4.478494623655914,2.222716471147584,2.6127838567197355
1611.0,4.0,0.5620253164556962,0.0177215189873417,4.0886075949367084,2.2430380486862944,2.6414741105041
842.0,4.0,0.4959128065395095,0.0272479564032697,4.307901907356948,2.2430380486862944,2.643452676486187
151.0,4.0,0.5284552845528455,0.0447154471544715,4.105691056910569,2.110589710299249,2.41161970596323
397.0,5.0,0.5201465201465202,0.0384615384615384,4.362637362637362,2.4297522800024085,2.79309160017658
435.0,6.0,0.5244299674267101,0.0472312703583061,4.109120521172638,2.436162647040756,2.829946695941636
898.0,4.0,0.4797687861271676,0.0289017341040462,4.23121387283237,2.130333768495006,2.595496221825574
202.0,4.0,0.512,0.0346666666666666,4.474666666666667,2.2278867046136734,2.6148972160331345
154.0,6.0,0.4571428571428571,0.0166666666666666,4.495238095238095,2.281033367247728,2.6972293427597176
42.0,4.0,0.5444839857651246,0.0462633451957295,4.124555160142348,2.103803720955957,2.4771212547196626
1087.0,6.0,0.4644268774703557,0.0711462450592885,4.602766798418973,2.374748346010104,2.770852011642144
787.0,4.0,0.5,0.0388888888888888,4.6,2.214843848047698,2.60959440922522
1060.0,4.0,0.50187265917603,0.0149812734082397,4.239700374531835,2.089905111439398,2.4842998393467863
1605.0,4.0,0.5836734693877551,0.0081632653061224,3.8693877551020406,2.0253058652647704,2.431363764158988
555.0,5.0,0.4919354838709678,0.0443548387096774,4.469758064516129,2.397940008672037,2.7767011839884117
1626.0,4.0,0.490566037735849,0.035377358490566,4.716981132075472,2.285557309007774,2.673941998634088
468.0,4.0,0.5217391304347826,0.0380434782608695,4.353260869565218,2.0211892990699383,2.3180633349627606
132.0,6.0,0.4381188118811881,0.0371287128712871,4.858910891089109,2.303196057420489,2.6830470382388496
1054.0,4.0,0.4898785425101215,0.0445344129554655,4.202429149797571,2.1613680022349757,2.48572142648158
1467.0,5.0,0.4320388349514563,0.0218446601941747,4.7063106796116525,2.3180633349627606,2.673020907128896
1242.0,4.0,0.4923664122137405,0.0381679389312977,4.309160305343512,2.143014800254095,2.456366033129043
571.0,4.0,0.4573002754820937,0.0165289256198347,4.694214876033059,2.2278867046136734,2.6180480967120925
295.0,5.0,0.4797687861271676,0.0462427745664739,4.641618497109826,2.204119982655925,2.593286067020457
220.0,5.0,0.4665012406947891,0.1315136476426799,4.496277915632756,2.3463529744506397,2.6954816764901977
711.0,5.0,0.536036036036036,0.0202702702702702,4.297297297297297,2.342422680822206,2.701567985055928
1456.0,5.0,0.5546492659053833,0.0195758564437194,4.2120717781402925,2.357934847000454,2.8536982117761744
101.0,5.0,0.4836601307189543,0.0196078431372549,4.407407407407407,2.3201462861110542,2.7267272090265724
1437.0,4.0,0.5245901639344263,0.0368852459016393,4.245901639344262,2.0755469613925306,2.4456042032735974
1006.0,4.0,0.5287081339712919,0.0119617224880382,4.385167464114833,2.2833012287035497,2.6901960800285143
1406.0,4.0,0.4685138539042821,0.0579345088161209,4.6297229219143565,2.2648178230095364,2.630427875025024
200.0,4.0,0.485632183908046,0.028735632183908,4.362068965517241,2.1492191126553797,2.598790506763115
941.0,6.0,0.4473684210526316,0.0026315789473684,4.963157894736842,2.2900346113625183,2.705007959333336
683.0,5.0,0.5440313111545988,0.0058708414872798,4.033268101761252,2.3180633349627606,2.7745169657285498
431.0,5.0,0.4894957983193277,0.0210084033613445,4.661764705882354,2.3242824552976926,2.7299742856995555
394.0,4.0,0.573170731707317,0.0304878048780487,4.0426829268292686,1.8750612633917,2.257678574869185
1330.0,4.0,0.5263157894736842,0.0297482837528604,4.137299771167048,2.2648178230095364,2.6785183790401144
1223.0,5.0,0.4627906976744186,0.0372093023255814,4.504651162790697,2.2253092817258637,2.671172842715084
230.0,5.0,0.5067567567567568,0.0225225225225225,4.225225225225225,2.2624510897304293,2.702430536445525
1178.0,4.0,0.5158150851581509,0.0072992700729927,4.3649635036496335,2.2600713879850747,2.658964842664435
1339.0,4.0,0.5434083601286174,0.0610932475884244,4.061093247588424,2.0755469613925306,2.56702636615906
4.0,5.0,0.4628099173553719,0.0619834710743801,4.704545454545454,2.3521825181113627,2.755112266395072
31.0,4.0,0.5087719298245614,0.0241228070175438,4.2171052631578965,2.3283796034387376,2.739572344450092
539.0,5.0,0.5466666666666666,0.0346666666666666,4.1546666666666665,2.1492191126553797,2.6053050461411096
299.0,4.0,0.5195195195195195,0.009009009009009,4.15015015015015,2.071882007306125,2.5693739096150456
284.0,4.0,0.5180327868852459,0.0393442622950819,4.1540983606557385,2.130333768495006,2.5185139398778875
650.0,5.0,0.5208333333333334,0.0300925925925925,4.5092592592592595,2.3283796034387376,2.7067177823367587
1094.0,4.0,0.4148148148148148,0.0111111111111111,5.0962962962962965,2.1818435879447726,2.4913616938342726
1283.0,5.0,0.4970588235294118,0.0088235294117647,4.523529411764706,2.247973266361807,2.6020599913279625
984.0,4.0,0.4851485148514851,0.0165016501650165,4.2772277227722775,2.1492191126553797,2.550228353055094
932.0,6.0,0.5205479452054794,0.0428082191780821,4.1883561643835625,2.41161970596323,2.8382192219076257
1200.0,5.0,0.5416666666666666,0.0119047619047619,4.287698412698413,2.3636119798921444,2.7427251313046983
149.0,4.0,0.5744186046511628,0.0651162790697674,4.21860465116279,2.1492191126553797,2.6693168805661123
511.0,4.0,0.5365853658536586,0.0121951219512195,3.9796747967479673,2.0644579892269186,2.4578818967339924
57.0,5.0,0.4771929824561403,0.0350877192982456,4.754385964912281,2.155336037465062,2.514547752660286
1484.0,5.0,0.4867021276595745,0.0372340425531914,4.24468085106383,2.285557309007774,2.6242820958356683
514.0,4.0,0.5211267605633803,0.056338028169014,4.234741784037558,2.0755469613925306,2.399673721481038
990.0,4.0,0.5233644859813084,0.0249221183800623,4.299065420560748,2.1613680022349757,2.5717088318086883
880.0,5.0,0.4973821989528796,0.06282722513089,4.363874345549738,2.230448921378274,2.643452676486187
985.0,4.0,0.5433673469387755,0.0204081632653061,4.469387755102041,2.206825876031849,2.675778341674085
906.0,6.0,0.4762886597938144,0.0288659793814433,4.515463917525774,2.3138672203691533,2.7283537820212285
210.0,4.0,0.4603174603174603,0.0317460317460317,4.6798941798941796,2.2695129442179165,2.6232492903979003
1409.0,4.0,0.4897360703812317,0.0205278592375366,4.310850439882698,2.206825876031849,2.5740312677277197
189.0,3.0,0.4274193548387097,0.032258064516129,4.830645161290323,1.869231719730976,2.173186268412274
1503.0,4.0,0.5511811023622047,0.0393700787401574,4.1128608923884515,2.198657086954422,2.639486489268586
1251.0,4.0,0.5483146067415731,0.0359550561797752,4.071910112359551,2.1818435879447726,2.6946051989335684
1181.0,5.0,0.4441176470588235,0.0441176470588235,4.5852941176470585,2.187520720836463,2.5854607295085006
1145.0,4.0,0.4860681114551084,0.0309597523219814,4.486068111455109,2.2329961103921536,2.6009728956867484
105.0,4.0,0.5144508670520231,0.0096339113680154,4.055876685934488,2.292256071356476,2.7781512503836434
554.0,4.0,0.5380835380835379,0.0343980343980344,4.353808353808353,2.2278867046136734,2.6414741105041
860.0,4.0,0.4505119453924914,0.0136518771331058,4.4573378839590445,2.071882007306125,2.5352941200427703
1530.0,4.0,0.5389221556886228,0.0179640718562874,4.158682634730539,2.1522883443830563,2.57978359661681
1594.0,4.0,0.5357142857142857,0.050595238095238,4.154761904761905,2.222716471147584,2.5693739096150456
116.0,2.0,0.4528301886792453,0.0,4.90566037735849,1.6532125137753435,1.7781512503836436
719.0,3.0,0.5247148288973384,0.0494296577946768,4.418250950570342,2.0755469613925306,2.4578818967339924
661.0,4.0,0.4922480620155039,0.0426356589147286,4.422480620155039,2.1583624920952498,2.4712917110589387
591.0,4.0,0.5040650406504065,0.046070460704607,4.149051490514905,2.2253092817258637,2.6127838567197355
1616.0,4.0,0.4160583941605839,0.0145985401459854,5.143552311435523,2.342422680822206,2.682145076373832
676.0,4.0,0.5210084033613446,0.042016806722689,4.159663865546219,2.0755469613925306,2.4082399653118496
1080.0,4.0,0.4424778761061947,0.0530973451327433,4.451327433628318,2.071882007306125,2.583198773968623
852.0,5.0,0.4781659388646288,0.0065502183406113,4.5524017467248905,2.2741578492636805,2.72098574415374
1068.0,5.0,0.5400763358778626,0.032442748091603,4.00763358778626,2.3180633349627606,2.7520484478194387
1281.0,4.0,0.4516129032258064,0.064516129032258,4.520161290322581,2.0863598306747484,2.456366033129043
1371.0,6.0,0.5059760956175299,0.0358565737051792,4.50597609561753,2.3636119798921444,2.770852011642144
1417.0,5.0,0.4644670050761421,0.0228426395939086,4.723350253807107,2.3324384599156054,2.6901960800285143
695.0,5.0,0.5067024128686327,0.0187667560321715,4.36461126005362,2.1613680022349757,2.6138418218760693
488.0,4.0,0.486322188449848,0.0121580547112462,4.1337386018237074,2.1760912590556813,2.5705429398818973
1240.0,5.0,0.5068493150684932,0.047945205479452,4.219178082191782,2.305351369446624,2.7007037171450192
1075.0,4.0,0.5075987841945289,0.0121580547112462,4.261398176291793,2.2121876044039577,2.5658478186735176
1644.0,4.0,0.4792899408284024,0.0236686390532544,4.35207100591716,2.187520720836463,2.577491799837225
1695.0,4.0,0.5,0.0408653846153846,4.235576923076923,2.230448921378274,2.6946051989335684
364.0,6.0,0.4948096885813149,0.0138408304498269,4.804498269896193,2.3710678622717363,2.8318697742805017
1597.0,6.0,0.4843205574912892,0.0209059233449477,4.7543554006968645,2.383815365980431,2.814913181275074
979.0,5.0,0.4852941176470588,0.0063025210084033,4.359243697478991,2.3138672203691533,2.7481880270062
