spkitemid,sc1,LOGWORDS,LOGTYPES,%FUNC,AVG_WLEN,%MISSPELLED
150.0,4.0,2.5327543789924976,2.123851640967086,0.4965753424657534,4.198630136986302,0.0376712328767123
1027.0,4.0,2.6085260335771943,2.155336037465062,0.5280235988200589,4.0294985250737465,0.0530973451327433
1693.0,5.0,2.72098574415374,2.2600713879850747,0.5136842105263157,4.206315789473684,0.0189473684210526
1057.0,5.0,2.7596678446896306,2.2600713879850747,0.5478841870824054,4.062360801781737,0.0111358574610245
155.0,5.0,2.6884198220027105,2.2695129442179165,0.4731934731934732,4.391608391608392,0.0186480186480186
34.0,4.0,2.6138418218760693,2.204119982655925,0.5013774104683195,3.964187327823692,0.0303030303030303
326.0,4.0,2.864511081058392,2.4424797690644486,0.4673046251993621,4.77671451355662,0.0095693779904306
773.0,4.0,2.6655809910179533,2.292256071356476,0.5,4.294392523364486,0.0116822429906542
1231.0,3.0,2.2671717284030137,1.919078092376074,0.52,4.188571428571429,0.0057142857142857
1304.0,5.0,2.733197265106569,2.4393326938302637,0.4252631578947368,4.928421052631579,0.0105263157894736
152.0,3.0,2.2741578492636805,1.8573324964312683,0.4583333333333333,4.86904761904762,0.0178571428571428
526.0,3.0,2.4955443375464483,2.1003705451175634,0.5354609929078015,4.078014184397163,0.024822695035461
1183.0,4.0,2.4548448600085098,1.9822712330395684,0.5547169811320755,3.916981132075472,0.0150943396226415
23.0,5.0,2.7566361082458486,2.3010299956639813,0.5308151093439364,4.254473161033797,0.0159045725646123
163.0,4.0,2.4099331233312946,2.143014800254095,0.4372294372294373,4.813852813852813,0.1082251082251082
738.0,3.0,2.436162647040756,2.110589710299249,0.4522821576763486,4.4605809128630725,0.0248962655601659
1374.0,5.0,2.630427875025024,2.113943352306837,0.5486486486486486,4.297297297297297,0.0378378378378378
1762.0,4.0,2.562292864456474,2.1702617153949566,0.5165165165165165,4.111111111111111,0.024024024024024
316.0,4.0,2.788168371141168,2.3463529744506397,0.4809885931558936,4.661596958174905,0.0095057034220532
877.0,6.0,2.7307822756663893,2.357934847000454,0.4877551020408164,4.5265306122448985,0.0632653061224489
662.0,3.0,2.3443922736851106,2.0569048513364727,0.5736040609137056,4.00507614213198,0.0253807106598984
1378.0,5.0,2.7874604745184155,2.187520720836463,0.5521023765996343,4.080438756855576,0.0091407678244972
688.0,4.0,2.5171958979499744,2.184691430817599,0.5159010600706714,4.381625441696113,0.0565371024734982
1552.0,3.0,2.4653828514484184,2.0293837776852097,0.5451263537906137,4.122743682310468,0.0685920577617328
946.0,4.0,2.6812412373755867,2.220108088040055,0.519280205655527,4.19280205655527,0.0154241645244215
1058.0,4.0,2.59659709562646,2.1398790864012365,0.5167597765363129,4.326815642458101,0.0614525139664804
843.0,4.0,2.53655844257153,2.146128035678238,0.5263157894736842,4.046439628482972,0.0371517027863777
137.0,3.0,2.4149733479708178,2.071882007306125,0.5228215767634855,4.236514522821577,0.0207468879668049
873.0,5.0,2.5634810853944106,2.173186268412274,0.571875,4.121875,0.01875
1269.0,5.0,2.660865478003869,2.3180633349627606,0.4948717948717949,4.884615384615385,0.0179487179487179
1082.0,4.0,2.5717088318086883,2.0863598306747484,0.5747508305647839,3.8172757475083055,0.0465116279069767
1640.0,4.0,2.5185139398778875,2.1583624920952498,0.5415162454873647,3.935018050541516,0.0433212996389891
815.0,5.0,2.6599162000698504,2.3263358609287508,0.4775725593667546,4.525065963060687,0.0158311345646438
285.0,6.0,2.783903579272735,2.4265112613645754,0.521415270018622,4.145251396648045,0.0223463687150838
179.0,4.0,2.492760389026837,2.12057393120585,0.4813432835820896,4.731343283582089,0.003731343283582
340.0,4.0,2.6009728956867484,2.2405492482826,0.4593023255813953,4.686046511627907,0.0377906976744186
330.0,6.0,2.8500332576897685,2.3541084391474008,0.5335570469798657,4.473154362416106,0.0134228187919463
172.0,4.0,2.4199557484897585,2.0827853703164503,0.5976095617529881,4.1274900398406364,0.0318725099601593
1558.0,4.0,2.6201360549737576,2.2380461031287955,0.5098591549295775,4.473239436619719,0.0366197183098591
1407.0,5.0,2.5538830266438746,2.155336037465062,0.4902597402597403,4.37012987012987,0.0292207792207792
375.0,2.0,2.214843848047698,1.7993405494535817,0.5506329113924051,3.5822784810126582,0.0569620253164557
708.0,4.0,2.60959440922522,2.2405492482826,0.5194444444444445,4.197222222222221,0.0111111111111111
1471.0,4.0,2.5693739096150456,2.206825876031849,0.5402985074626866,4.2029850746268655,0.0477611940298507
492.0,3.0,2.531478917042255,2.1643528557844367,0.5161290322580645,4.241935483870968,0.0290322580645161
1504.0,4.0,2.549003262025788,2.204119982655925,0.5362776025236593,4.198738170347003,0.056782334384858
818.0,4.0,2.4248816366310666,2.0170333392987803,0.4763948497854078,4.545064377682404,0.0257510729613733
1660.0,4.0,2.606381365110605,2.1958996524092336,0.5058823529411764,4.220588235294118,0.0352941176470588
840.0,4.0,2.5854607295085006,2.146128035678238,0.4956521739130435,4.582608695652174,0.0115942028985507
406.0,4.0,2.6522463410033232,2.24551266781415,0.5023364485981309,4.558411214953272,0.0700934579439252
416.0,3.0,2.2764618041732443,1.968482948553935,0.5321637426900585,4.029239766081871,0.0058479532163742
1664.0,4.0,2.6444385894678386,2.2600713879850747,0.5394736842105263,4.0473684210526315,0.05
208.0,3.0,2.2253092817258637,1.8573324964312683,0.46,4.96,0.0066666666666666
417.0,4.0,2.4393326938302637,2.093421685162235,0.5099601593625498,3.9721115537848606,0.0517928286852589
918.0,5.0,2.8709888137605755,2.4248816366310666,0.5348484848484848,4.140909090909092,0.0166666666666666
261.0,4.0,2.6998377258672464,2.230448921378274,0.4818181818181818,4.35,0.0477272727272727
1097.0,5.0,2.6384892569546365,2.247973266361807,0.5204081632653061,4.048469387755102,0.0127551020408163
709.0,5.0,2.7752462597402365,2.287801729930226,0.5178197064989518,4.220125786163522,0.0314465408805031
1662.0,4.0,2.61066016308988,2.250420002308894,0.5395095367847411,4.220708446866485,0.0299727520435967
640.0,4.0,2.530199698203082,2.1583624920952498,0.5741935483870968,3.990322580645161,0.0161290322580645
869.0,3.0,2.187520720836463,1.812913356642856,0.5915492957746479,3.5774647887323945,0.0633802816901408
1252.0,5.0,2.6720978579357166,2.3384564936046046,0.506426735218509,4.275064267352185,0.0102827763496143
1685.0,4.0,2.6127838567197355,2.222716471147584,0.5188172043010753,4.478494623655914,0.0403225806451612
1611.0,4.0,2.6414741105041,2.2430380486862944,0.5620253164556962,4.0886075949367084,0.0177215189873417
842.0,4.0,2.643452676486187,2.2430380486862944,0.4959128065395095,4.307901907356948,0.0272479564032697
151.0,4.0,2.41161970596323,2.110589710299249,0.5284552845528455,4.105691056910569,0.0447154471544715
397.0,5.0,2.79309160017658,2.4297522800024085,0.5201465201465202,4.362637362637362,0.0384615384615384
435.0,6.0,2.829946695941636,2.436162647040756,0.5244299674267101,4.109120521172638,0.0472312703583061
898.0,4.0,2.595496221825574,2.130333768495006,0.4797687861271676,4.23121387283237,0.0289017341040462
202.0,4.0,2.6148972160331345,2.2278867046136734,0.512,4.474666666666667,0.0346666666666666
154.0,6.0,2.6972293427597176,2.281033367247728,0.4571428571428571,4.495238095238095,0.0166666666666666
42.0,4.0,2.4771212547196626,2.103803720955957,0.5444839857651246,4.124555160142348,0.0462633451957295
1087.0,6.0,2.770852011642144,2.374748346010104,0.4644268774703557,4.602766798418973,0.0711462450592885
787.0,4.0,2.60959440922522,2.214843848047698,0.5,4.6,0.0388888888888888
1060.0,4.0,2.4842998393467863,2.089905111439398,0.50187265917603,4.239700374531835,0.0149812734082397
1605.0,4.0,2.431363764158988,2.0253058652647704,0.5836734693877551,3.8693877551020406,0.0081632653061224
555.0,5.0,2.7767011839884117,2.397940008672037,0.4919354838709678,4.469758064516129,0.0443548387096774
1626.0,4.0,2.673941998634088,2.285557309007774,0.490566037735849,4.716981132075472,0.035377358490566
468.0,4.0,2.3180633349627606,2.0211892990699383,0.5217391304347826,4.353260869565218,0.0380434782608695
132.0,6.0,2.6830470382388496,2.303196057420489,0.4381188118811881,4.858910891089109,0.0371287128712871
1054.0,4.0,2.48572142648158,2.1613680022349757,0.4898785425101215,4.202429149797571,0.0445344129554655
1467.0,5.0,2.673020907128896,2.3180633349627606,0.4320388349514563,4.7063106796116525,0.0218446601941747
1242.0,4.0,2.456366033129043,2.143014800254095,0.4923664122137405,4.309160305343512,0.0381679389312977
571.0,4.0,2.6180480967120925,2.2278867046136734,0.4573002754820937,4.694214876033059,0.0165289256198347
295.0,5.0,2.593286067020457,2.204119982655925,0.4797687861271676,4.641618497109826,0.0462427745664739
220.0,5.0,2.6954816764901977,2.3463529744506397,0.4665012406947891,4.496277915632756,0.1315136476426799
711.0,5.0,2.701567985055928,2.342422680822206,0.536036036036036,4.297297297297297,0.0202702702702702
1456.0,5.0,2.8536982117761744,2.357934847000454,0.5546492659053833,4.2120717781402925,0.0195758564437194
101.0,5.0,2.7267272090265724,2.3201462861110542,0.4836601307189543,4.407407407407407,0.0196078431372549
1437.0,4.0,2.4456042032735974,2.0755469613925306,0.5245901639344263,4.245901639344262,0.0368852459016393
1006.0,4.0,2.6901960800285143,2.2833012287035497,0.5287081339712919,4.385167464114833,0.0119617224880382
1406.0,4.0,2.630427875025024,2.2648178230095364,0.4685138539042821,4.6297229219143565,0.0579345088161209
200.0,4.0,2.598790506763115,2.1492191126553797,0.485632183908046,4.362068965517241,0.028735632183908
941.0,6.0,2.705007959333336,2.2900346113625183,0.4473684210526316,4.963157894736842,0.0026315789473684
683.0,5.0,2.7745169657285498,2.3180633349627606,0.5440313111545988,4.033268101761252,0.0058708414872798
431.0,5.0,2.7299742856995555,2.3242824552976926,0.4894957983193277,4.661764705882354,0.0210084033613445
394.0,4.0,2.257678574869185,1.8750612633917,0.573170731707317,4.0426829268292686,0.0304878048780487
1330.0,4.0,2.6785183790401144,2.2648178230095364,0.5263157894736842,4.137299771167048,0.0297482837528604
1223.0,5.0,2.671172842715084,2.2253092817258637,0.4627906976744186,4.504651162790697,0.0372093023255814
230.0,5.0,2.702430536445525,2.2624510897304293,0.5067567567567568,4.225225225225225,0.0225225225225225
1178.0,4.0,2.658964842664435,2.2600713879850747,0.5158150851581509,4.3649635036496335,0.0072992700729927
1339.0,4.0,2.56702636615906,2.0755469613925306,0.5434083601286174,4.061093247588424,0.0610932475884244
4.0,5.0,2.755112266395072,2.3521825181113627,0.4628099173553719,4.704545454545454,0.0619834710743801
31.0,4.0,2.739572344450092,2.3283796034387376,0.5087719298245614,4.2171052631578965,0.0241228070175438
539.0,5.0,2.6053050461411096,2.1492191126553797,0.5466666666666666,4.1546666666666665,0.0346666666666666
299.0,4.0,2.5693739096150456,2.071882007306125,0.5195195195195195,4.15015015015015,0.009009009009009
284.0,4.0,2.5185139398778875,2.130333768495006,0.5180327868852459,4.1540983606557385,0.0393442622950819
650.0,5.0,2.7067177823367587,2.3283796034387376,0.5208333333333334,4.5092592592592595,0.0300925925925925
1094.0,4.0,2.4913616938342726,2.1818435879447726,0.4148148148148148,5.0962962962962965,0.0111111111111111
1283.0,5.0,2.6020599913279625,2.247973266361807,0.4970588235294118,4.523529411764706,0.0088235294117647
984.0,4.0,2.550228353055094,2.1492191126553797,0.4851485148514851,4.2772277227722775,0.0165016501650165
932.0,6.0,2.8382192219076257,2.41161970596323,0.5205479452054794,4.1883561643835625,0.0428082191780821
1200.0,5.0,2.7427251313046983,2.3636119798921444,0.5416666666666666,4.287698412698413,0.0119047619047619
149.0,4.0,2.6693168805661123,2.1492191126553797,0.5744186046511628,4.21860465116279,0.0651162790697674
511.0,4.0,2.4578818967339924,2.0644579892269186,0.5365853658536586,3.9796747967479673,0.0121951219512195
57.0,5.0,2.514547752660286,2.155336037465062,0.4771929824561403,4.754385964912281,0.0350877192982456
1484.0,5.0,2.6242820958356683,2.285557309007774,0.4867021276595745,4.24468085106383,0.0372340425531914
514.0,4.0,2.399673721481038,2.0755469613925306,0.5211267605633803,4.234741784037558,0.056338028169014
990.0,4.0,2.5717088318086883,2.1613680022349757,0.5233644859813084,4.299065420560748,0.0249221183800623
880.0,5.0,2.643452676486187,2.230448921378274,0.4973821989528796,4.363874345549738,0.06282722513089
985.0,4.0,2.675778341674085,2.206825876031849,0.5433673469387755,4.469387755102041,0.0204081632653061
906.0,6.0,2.7283537820212285,2.3138672203691533,0.4762886597938144,4.515463917525774,0.0288659793814433
210.0,4.0,2.6232492903979003,2.2695129442179165,0.4603174603174603,4.6798941798941796,0.0317460317460317
1409.0,4.0,2.5740312677277197,2.206825876031849,0.4897360703812317,4.310850439882698,0.0205278592375366
189.0,3.0,2.173186268412274,1.869231719730976,0.4274193548387097,4.830645161290323,0.032258064516129
1503.0,4.0,2.639486489268586,2.198657086954422,0.5511811023622047,4.1128608923884515,0.0393700787401574
1251.0,4.0,2.6946051989335684,2.1818435879447726,0.5483146067415731,4.071910112359551,0.0359550561797752
1181.0,5.0,2.5854607295085006,2.187520720836463,0.4441176470588235,4.5852941176470585,0.0441176470588235
1145.0,4.0,2.6009728956867484,2.2329961103921536,0.4860681114551084,4.486068111455109,0.0309597523219814
105.0,4.0,2.7781512503836434,2.292256071356476,0.5144508670520231,4.055876685934488,0.0096339113680154
554.0,4.0,2.6414741105041,2.2278867046136734,0.5380835380835379,4.353808353808353,0.0343980343980344
860.0,4.0,2.5352941200427703,2.071882007306125,0.4505119453924914,4.4573378839590445,0.0136518771331058
1530.0,4.0,2.57978359661681,2.1522883443830563,0.5389221556886228,4.158682634730539,0.0179640718562874
1594.0,4.0,2.5693739096150456,2.222716471147584,0.5357142857142857,4.154761904761905,0.050595238095238
116.0,2.0,1.7781512503836436,1.6532125137753435,0.4528301886792453,4.90566037735849,0.0
719.0,3.0,2.4578818967339924,2.0755469613925306,0.5247148288973384,4.418250950570342,0.0494296577946768
661.0,4.0,2.4712917110589387,2.1583624920952498,0.4922480620155039,4.422480620155039,0.0426356589147286
591.0,4.0,2.6127838567197355,2.2253092817258637,0.5040650406504065,4.149051490514905,0.046070460704607
1616.0,4.0,2.682145076373832,2.342422680822206,0.4160583941605839,5.143552311435523,0.0145985401459854
676.0,4.0,2.4082399653118496,2.0755469613925306,0.5210084033613446,4.159663865546219,0.042016806722689
1080.0,4.0,2.583198773968623,2.071882007306125,0.4424778761061947,4.451327433628318,0.0530973451327433
852.0,5.0,2.72098574415374,2.2741578492636805,0.4781659388646288,4.5524017467248905,0.0065502183406113
1068.0,5.0,2.7520484478194387,2.3180633349627606,0.5400763358778626,4.00763358778626,0.032442748091603
1281.0,4.0,2.456366033129043,2.0863598306747484,0.4516129032258064,4.520161290322581,0.064516129032258
1371.0,6.0,2.770852011642144,2.3636119798921444,0.5059760956175299,4.50597609561753,0.0358565737051792
1417.0,5.0,2.6901960800285143,2.3324384599156054,0.4644670050761421,4.723350253807107,0.0228426395939086
695.0,5.0,2.6138418218760693,2.1613680022349757,0.5067024128686327,4.36461126005362,0.0187667560321715
488.0,4.0,2.5705429398818973,2.1760912590556813,0.486322188449848,4.1337386018237074,0.0121580547112462
1240.0,5.0,2.7007037171450192,2.305351369446624,0.5068493150684932,4.219178082191782,0.047945205479452
1075.0,4.0,2.5658478186735176,2.2121876044039577,0.5075987841945289,4.261398176291793,0.0121580547112462
1644.0,4.0,2.577491799837225,2.187520720836463,0.4792899408284024,4.35207100591716,0.0236686390532544
1695.0,4.0,2.6946051989335684,2.230448921378274,0.5,4.235576923076923,0.0408653846153846
364.0,6.0,2.8318697742805017,2.3710678622717363,0.4948096885813149,4.804498269896193,0.0138408304498269
1597.0,6.0,2.814913181275074,2.383815365980431,0.4843205574912892,4.7543554006968645,0.0209059233449477
979.0,5.0,2.7481880270062,2.3138672203691533,0.4852941176470588,4.359243697478991,0.0063025210084033
